0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	8	3
9	204	14
10	239	15
11	237	15
12	274	17
13	294	17
14	277	17
15	299	17
16	305	17
17	317	18
18	342	18
19	340	18
20	324	18
21	349	19
22	356	19
23	323	18
24	329	18
25	317	18
26	323	18
27	357	19
28	356	19
29	395	20
30	389	20
31	396	20
32	434	21
33	436	21
34	462	21
35	490	22
36	477	22
37	538	23
38	528	23
39	574	24
40	562	24
41	598	24
42	611	25
43	657	26
44	608	25
45	629	25
46	627	25
47	702	26
48	706	27
49	770	28
50	737	27
51	813	29
52	810	28
53	746	27
54	700	26
55	683	26
56	711	27
57	702	26
58	735	27
59	740	27
60	750	27
61	674	26
62	717	27
63	691	26
64	680	26
65	694	26
66	686	26
67	644	25
68	688	26
69	701	26
70	676	26
71	634	25
72	646	25
73	659	26
74	645	25
75	624	25
76	614	25
77	602	25
78	612	25
79	591	24
80	566	24
81	621	25
82	623	25
83	596	24
84	599	24
85	611	25
86	577	24
87	588	24
88	546	23
89	563	24
90	548	23
91	557	24
92	579	24
93	525	23
94	566	24
95	573	24
96	557	24
97	514	23
98	545	23
99	459	21
100	474	22
101	540	23
102	480	22
103	496	22
104	456	21
105	515	23
106	485	22
107	491	22
108	426	21
109	493	22
110	467	22
111	456	21
112	432	21
113	448	21
114	450	21
115	442	21
116	471	22
117	449	21
118	423	21
119	463	22
120	423	21
121	425	21
122	429	21
123	421	21
124	427	21
125	399	20
126	411	20
127	388	20
128	406	20
129	404	20
130	439	21
131	416	20
132	423	21
133	416	20
134	437	21
135	515	23
136	430	21
137	465	22
138	459	21
139	448	21
140	500	22
141	496	22
142	493	22
143	470	22
144	500	22
145	515	23
146	494	22
147	483	22
148	432	21
149	449	21
150	446	21
151	498	22
152	481	22
153	446	21
154	421	21
155	431	21
156	466	22
157	389	20
158	409	20
159	406	20
160	428	21
161	375	19
162	421	21
163	374	19
164	375	19
165	377	19
166	347	19
167	336	18
168	341	18
169	331	18
170	319	18
171	306	17
172	317	18
173	315	18
174	301	17
175	314	18
176	312	18
177	322	18
178	289	17
179	288	17
180	315	18
181	275	17
182	326	18
183	289	17
184	290	17
185	281	17
186	279	17
187	312	18
188	273	17
189	285	17
190	259	16
191	276	17
192	265	16
193	282	17
194	268	16
195	292	17
196	243	16
197	258	16
198	281	17
199	276	17
200	282	17
201	251	16
202	254	16
203	236	15
204	262	16
205	260	16
206	290	17
207	254	16
208	229	15
209	255	16
210	251	16
211	233	15
212	270	16
213	240	15
214	260	16
215	237	15
216	226	15
217	248	16
218	221	15
219	235	15
220	241	16
221	222	15
222	213	15
223	243	16
224	222	15
225	210	14
226	237	15
227	219	15
228	249	16
229	221	15
230	207	14
231	208	14
232	235	15
233	203	14
234	213	15
235	199	14
236	224	15
237	207	14
238	205	14
239	194	14
240	215	15
241	178	13
242	209	14
243	195	14
244	194	14
245	181	13
246	205	14
247	197	14
248	177	13
249	212	15
250	175	13
251	178	13
252	170	13
253	190	14
254	191	14
255	197	14
256	188	14
257	198	14
258	184	14
259	175	13
260	183	14
261	170	13
262	190	14
263	179	13
264	176	13
265	173	13
266	171	13
267	184	14
268	180	13
269	177	13
270	174	13
271	185	14
272	190	14
273	181	13
274	161	13
275	181	13
276	170	13
277	164	13
278	178	13
279	166	13
280	182	13
281	175	13
282	185	14
283	200	14
284	163	13
285	181	13
286	179	13
287	176	13
288	147	12
289	169	13
290	168	13
291	186	14
292	177	13
293	155	12
294	176	13
295	171	13
296	158	13
297	161	13
298	156	12
299	179	13
300	171	13
301	166	13
302	158	13
303	164	13
304	165	13
305	178	13
306	153	12
307	172	13
308	173	13
309	164	13
310	167	13
311	175	13
312	166	13
313	156	12
314	160	13
315	175	13
316	172	13
317	197	14
318	150	12
319	155	12
320	190	14
321	162	13
322	154	12
323	176	13
324	168	13
325	139	12
326	154	12
327	167	13
328	152	12
329	167	13
330	166	13
331	163	13
332	167	13
333	179	13
334	141	12
335	162	13
336	155	12
337	150	12
338	152	12
339	163	13
340	161	13
341	176	13
342	152	12
343	142	12
344	154	12
345	171	13
346	187	14
347	151	12
348	163	13
349	182	13
350	159	13
351	161	13
352	158	13
353	145	12
354	165	13
355	155	12
356	161	13
357	160	13
358	172	13
359	163	13
360	166	13
361	168	13
362	173	13
363	139	12
364	141	12
365	154	12
366	153	12
367	175	13
368	160	13
369	165	13
370	165	13
371	146	12
372	156	12
373	166	13
374	185	14
375	177	13
376	172	13
377	158	13
378	153	12
379	149	12
380	175	13
381	164	13
382	168	13
383	153	12
384	178	13
385	176	13
386	179	13
387	161	13
388	171	13
389	157	13
390	173	13
391	171	13
392	169	13
393	197	14
394	171	13
395	178	13
396	152	12
397	154	12
398	157	13
399	141	12
400	185	14
401	156	12
402	164	13
403	144	12
404	157	13
405	168	13
406	171	13
407	157	13
408	173	13
409	176	13
410	201	14
411	155	12
412	191	14
413	194	14
414	199	14
415	154	12
416	161	13
417	158	13
418	157	13
419	173	13
420	173	13
421	186	14
422	164	13
423	170	13
424	185	14
425	165	13
426	176	13
427	158	13
428	186	14
429	181	13
430	173	13
431	165	13
432	187	14
433	201	14
434	152	12
435	168	13
436	169	13
437	154	12
438	163	13
439	163	13
440	175	13
441	162	13
442	157	13
443	151	12
444	163	13
445	136	12
446	168	13
447	168	13
448	165	13
449	162	13
450	207	14
451	163	13
452	188	14
453	171	13
454	150	12
455	168	13
456	149	12
457	170	13
458	186	14
459	155	12
460	171	13
461	175	13
462	173	13
463	190	14
464	158	13
465	175	13
466	196	14
467	149	12
468	151	12
469	138	12
470	191	14
471	177	13
472	164	13
473	146	12
474	164	13
475	167	13
476	181	13
477	156	12
478	157	13
479	157	13
480	169	13
481	172	13
482	171	13
483	186	14
484	175	13
485	172	13
486	189	14
487	190	14
488	167	13
489	179	13
490	183	14
491	154	12
492	170	13
493	183	14
494	182	13
495	168	13
496	186	14
497	200	14
498	173	13
499	174	13
500	185	14
501	174	13
502	197	14
503	213	15
504	171	13
505	189	14
506	165	13
507	183	14
508	194	14
509	174	13
510	190	14
511	188	14
512	191	14
513	193	14
514	212	15
515	187	14
516	177	13
517	205	14
518	193	14
519	181	13
520	176	13
521	188	14
522	171	13
523	185	14
524	219	15
525	171	13
526	179	13
527	203	14
528	185	14
529	184	14
530	206	14
531	200	14
532	207	14
533	183	14
534	192	14
535	168	13
536	190	14
537	207	14
538	178	13
539	209	14
540	176	13
541	202	14
542	193	14
543	206	14
544	195	14
545	201	14
546	185	14
547	201	14
548	193	14
549	191	14
550	185	14
551	214	15
552	201	14
553	192	14
554	217	15
555	210	14
556	206	14
557	197	14
558	202	14
559	203	14
560	205	14
561	193	14
562	192	14
563	183	14
564	207	14
565	215	15
566	225	15
567	197	14
568	177	13
569	188	14
570	207	14
571	210	14
572	210	14
