0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	37	6
9	227	15
10	246	16
11	263	16
12	295	17
13	369	19
14	443	21
15	523	23
16	715	27
17	1200	35
18	2151	46
19	3156	56
20	3135	56
21	1941	44
22	1136	34
23	909	30
24	589	24
25	441	21
26	360	19
27	318	18
28	310	18
29	307	18
30	338	18
31	342	18
32	361	19
33	358	19
34	378	19
35	380	19
36	422	21
37	406	20
38	429	21
39	430	21
40	451	21
41	471	22
42	479	22
43	454	21
44	453	21
45	510	23
46	510	23
47	521	23
48	519	23
49	545	23
50	534	23
51	570	24
52	578	24
53	489	22
54	546	23
55	510	23
56	519	23
57	493	22
58	550	23
59	552	23
60	566	24
61	536	23
62	476	22
63	533	23
64	457	21
65	507	23
66	490	22
67	499	22
68	492	22
69	508	23
70	482	22
71	495	22
72	510	23
73	532	23
74	496	22
75	500	22
76	491	22
77	521	23
78	482	22
79	478	22
80	455	21
81	513	23
82	487	22
83	505	22
84	452	21
85	570	24
86	504	22
87	475	22
88	481	22
89	481	22
90	477	22
91	463	22
92	452	21
93	476	22
94	464	22
95	470	22
96	460	21
97	432	21
98	446	21
99	453	21
100	477	22
101	453	21
102	427	21
103	427	21
104	443	21
105	471	22
106	446	21
107	471	22
108	438	21
109	436	21
110	460	21
111	455	21
112	429	21
113	455	21
114	466	22
115	437	21
116	511	23
117	506	22
118	545	23
119	566	24
120	592	24
121	580	24
122	613	25
123	530	23
124	641	25
125	642	25
126	593	24
127	604	25
128	558	24
129	550	23
130	532	23
131	560	24
132	512	23
133	555	24
134	494	22
135	491	22
136	503	22
137	557	24
138	483	22
139	480	22
140	527	23
141	512	23
142	484	22
143	481	22
144	485	22
145	473	22
146	417	20
147	457	21
148	485	22
149	389	20
150	467	22
151	465	22
152	402	20
153	408	20
154	426	21
155	408	20
156	431	21
157	444	21
158	433	21
159	411	20
160	375	19
161	370	19
162	419	20
163	376	19
164	363	19
165	409	20
166	342	18
167	402	20
168	343	19
169	377	19
170	393	20
171	361	19
172	387	20
173	359	19
174	358	19
175	336	18
176	359	19
177	371	19
178	341	18
179	343	19
180	357	19
181	378	19
182	310	18
183	324	18
184	347	19
185	303	17
186	358	19
187	325	18
188	349	19
189	321	18
190	327	18
191	339	18
192	307	18
193	315	18
194	311	18
195	297	17
196	333	18
197	295	17
198	324	18
199	283	17
200	303	17
201	300	17
202	312	18
203	273	17
204	262	16
205	288	17
206	260	16
207	295	17
208	269	16
209	294	17
210	309	18
211	289	17
212	307	18
213	252	16
214	303	17
215	301	17
216	265	16
217	270	16
218	277	17
219	291	17
220	276	17
221	267	16
222	272	16
223	288	17
224	267	16
225	269	16
226	252	16
227	283	17
228	297	17
229	267	16
230	274	17
231	219	15
232	266	16
233	232	15
234	245	16
235	255	16
236	260	16
237	250	16
238	248	16
239	250	16
240	263	16
241	241	16
242	268	16
243	278	17
244	251	16
245	289	17
246	256	16
247	289	17
248	237	15
249	235	15
250	293	17
251	245	16
252	261	16
253	292	17
254	266	16
255	232	15
256	313	18
257	289	17
258	301	17
259	247	16
260	276	17
261	259	16
262	241	16
263	250	16
264	233	15
265	276	17
266	261	16
267	275	17
268	272	16
269	277	17
270	244	16
271	277	17
272	272	16
273	269	16
274	243	16
275	310	18
276	272	16
277	261	16
278	224	15
279	243	16
280	262	16
281	274	17
282	241	16
283	254	16
284	236	15
285	240	15
286	254	16
287	252	16
288	222	15
289	242	16
290	240	15
291	204	14
292	210	14
293	201	14
294	215	15
295	175	13
296	172	13
297	188	14
298	162	13
299	159	13
300	138	12
301	139	12
302	141	12
303	132	11
304	113	11
305	98	10
306	124	11
307	89	9
308	114	11
309	132	11
310	95	10
311	109	10
312	89	9
313	82	9
314	83	9
315	70	8
316	81	9
317	73	9
318	81	9
319	62	8
320	67	8
321	71	8
322	71	8
323	70	8
324	70	8
325	50	7
326	56	7
327	45	7
328	51	7
329	46	7
330	61	8
331	48	7
332	66	8
333	50	7
334	52	7
335	48	7
336	50	7
337	41	6
338	33	6
339	34	6
340	39	6
341	45	7
342	44	7
343	49	7
344	40	6
345	32	6
346	31	6
347	41	6
348	39	6
349	29	5
350	34	6
351	30	5
352	34	6
353	31	6
354	39	6
355	44	7
356	41	6
357	34	6
358	38	6
359	38	6
360	42	6
361	31	6
362	30	5
363	26	5
364	35	6
365	37	6
366	31	6
367	30	5
368	32	6
369	36	6
370	26	5
371	24	5
372	34	6
373	37	6
374	29	5
375	41	6
376	29	5
377	17	4
378	33	6
379	24	5
380	26	5
381	20	4
382	34	6
383	43	7
384	37	6
385	36	6
386	44	7
387	41	6
388	47	7
389	38	6
390	62	8
391	67	8
392	71	8
393	93	10
394	86	9
395	130	11
396	119	11
397	166	13
398	194	14
399	224	15
400	265	16
401	303	17
402	329	18
403	395	20
404	463	22
405	519	23
406	597	24
407	632	25
408	687	26
409	833	29
410	862	29
411	972	31
412	1006	32
413	1103	33
414	1161	34
415	1199	35
416	1281	36
417	1283	36
418	1353	37
419	1386	37
420	1389	37
421	1398	37
422	1419	38
423	1427	38
424	1356	37
425	1361	37
426	1357	37
427	1388	37
428	1270	36
429	1138	34
430	1111	33
431	1022	32
432	908	30
433	839	29
434	731	27
435	641	25
436	601	25
437	563	24
438	457	21
439	383	20
440	373	19
441	303	17
442	231	15
443	208	14
444	166	13
445	131	11
446	118	11
447	86	9
448	73	9
449	53	7
450	45	7
451	42	6
452	32	6
453	34	6
454	19	4
455	13	4
456	14	4
457	9	3
458	13	4
459	13	4
460	4	2
461	8	3
462	2	1
463	10	3
464	8	3
465	8	3
466	4	2
467	8	3
468	6	2
469	11	3
470	5	2
471	8	3
472	8	3
473	3	2
474	9	3
475	8	3
476	0	0
477	5	2
478	11	3
479	4	2
480	4	2
481	3	2
482	8	3
483	7	3
484	8	3
485	2	1
486	5	2
487	10	3
488	4	2
489	2	1
490	8	3
491	7	3
492	2	1
493	6	2
494	9	3
495	5	2
496	3	2
497	6	2
498	2	1
499	5	2
500	5	2
501	4	2
502	6	2
503	5	2
504	6	2
505	7	3
506	8	3
507	8	3
508	8	3
509	5	2
510	8	3
511	3	2
512	5	2
513	7	3
514	8	3
515	1	1
516	4	2
517	4	2
518	2	1
519	4	2
520	5	2
521	5	2
522	5	2
523	5	2
524	3	2
525	7	3
526	5	2
527	3	2
528	5	2
529	4	2
530	4	2
531	6	2
532	2	1
533	2	1
534	7	3
535	4	2
536	5	2
537	3	2
538	9	3
539	9	3
540	5	2
541	6	2
542	3	2
543	5	2
544	1	1
545	6	2
546	6	2
547	5	2
548	1	1
549	7	3
550	4	2
551	5	2
552	5	2
553	1	1
554	6	2
555	5	2
556	3	2
557	5	2
558	8	3
559	5	2
560	6	2
561	7	3
562	5	2
563	6	2
564	6	2
565	6	2
566	1	1
567	4	2
568	6	2
