0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	1	1
8	35	6
9	236	15
10	294	17
11	292	17
12	305	17
13	356	19
14	360	19
15	378	19
16	400	20
17	387	20
18	389	20
19	440	21
20	428	21
21	407	20
22	385	20
23	417	20
24	416	20
25	431	21
26	433	21
27	430	21
28	418	20
29	517	23
30	532	23
31	537	23
32	574	24
33	609	25
34	638	25
35	665	26
36	675	26
37	756	27
38	716	27
39	773	28
40	779	28
41	836	29
42	858	29
43	867	29
44	914	30
45	930	30
46	923	30
47	982	31
48	1006	32
49	1062	33
50	1085	33
51	1069	33
52	967	31
53	1059	33
54	1067	33
55	979	31
56	957	31
57	1007	32
58	1012	32
59	1076	33
60	1001	32
61	995	32
62	1020	32
63	1041	32
64	985	31
65	966	31
66	965	31
67	918	30
68	1008	32
69	935	31
70	974	31
71	869	29
72	928	30
73	912	30
74	919	30
75	937	31
76	901	30
77	861	29
78	860	29
79	893	30
80	865	29
81	853	29
82	841	29
83	870	29
84	815	29
85	797	28
86	847	29
87	841	29
88	784	28
89	795	28
90	780	28
91	784	28
92	789	28
93	761	28
94	743	27
95	768	28
96	732	27
97	748	27
98	696	26
99	695	26
100	631	25
101	707	27
102	672	26
103	736	27
104	672	26
105	673	26
106	602	25
107	612	25
108	667	26
109	673	26
110	699	26
111	629	25
112	600	24
113	604	25
114	626	25
115	618	25
116	636	25
117	596	24
118	647	25
119	590	24
120	657	26
121	631	25
122	635	25
123	596	24
124	597	24
125	578	24
126	580	24
127	535	23
128	608	25
129	551	23
130	564	24
131	560	24
132	582	24
133	545	23
134	636	25
135	594	24
136	597	24
137	549	23
138	617	25
139	660	26
140	573	24
141	608	25
142	631	25
143	611	25
144	613	25
145	590	24
146	610	25
147	565	24
148	646	25
149	630	25
150	614	25
151	554	24
152	584	24
153	552	23
154	608	25
155	537	23
156	512	23
157	545	23
158	515	23
159	485	22
160	498	22
161	466	22
162	425	21
163	420	20
164	456	21
165	429	21
166	459	21
167	404	20
168	412	20
169	420	20
170	399	20
171	418	20
172	394	20
173	390	20
174	433	21
175	408	20
176	387	20
177	378	19
178	359	19
179	399	20
180	369	19
181	357	19
182	381	20
183	367	19
184	360	19
185	359	19
186	321	18
187	306	17
188	358	19
189	340	18
190	303	17
191	330	18
192	348	19
193	366	19
194	336	18
195	354	19
196	325	18
197	341	18
198	297	17
199	319	18
200	321	18
201	336	18
202	317	18
203	307	18
204	310	18
205	270	16
206	293	17
207	309	18
208	273	17
209	257	16
210	278	17
211	316	18
212	292	17
213	290	17
214	275	17
215	255	16
216	295	17
217	312	18
218	292	17
219	293	17
220	274	17
221	272	16
222	272	16
223	259	16
224	260	16
225	275	17
226	243	16
227	278	17
228	253	16
229	255	16
230	238	15
231	249	16
232	234	15
233	267	16
234	237	15
235	223	15
236	242	16
237	194	14
238	208	14
239	239	15
240	224	15
241	236	15
242	213	15
243	224	15
244	231	15
245	253	16
246	232	15
247	222	15
248	237	15
249	260	16
250	215	15
251	226	15
252	243	16
253	225	15
254	214	15
255	201	14
256	236	15
257	200	14
258	221	15
259	205	14
260	206	14
261	190	14
262	200	14
263	218	15
264	223	15
265	207	14
266	209	14
267	204	14
268	202	14
269	221	15
270	204	14
271	203	14
272	189	14
273	195	14
274	185	14
275	203	14
276	184	14
277	216	15
278	195	14
279	204	14
280	195	14
281	201	14
282	215	15
283	192	14
284	209	14
285	168	13
286	191	14
287	208	14
288	191	14
289	183	14
290	205	14
291	185	14
292	183	14
293	200	14
294	219	15
295	215	15
296	177	13
297	187	14
298	199	14
299	188	14
300	189	14
301	192	14
302	189	14
303	195	14
304	187	14
305	199	14
306	213	15
307	190	14
308	205	14
309	196	14
310	183	14
311	188	14
312	184	14
313	201	14
314	203	14
315	179	13
316	187	14
317	183	14
318	175	13
319	197	14
320	218	15
321	206	14
322	192	14
323	212	15
324	191	14
325	211	15
326	172	13
327	191	14
328	190	14
329	190	14
330	199	14
331	177	13
332	171	13
333	191	14
334	191	14
335	197	14
336	192	14
337	173	13
338	212	15
339	184	14
340	160	13
341	190	14
342	176	13
343	203	14
344	198	14
345	176	13
346	196	14
347	184	14
348	206	14
349	200	14
350	187	14
351	219	15
352	170	13
353	155	12
354	190	14
355	197	14
356	186	14
357	187	14
358	184	14
359	214	15
360	177	13
361	180	13
362	197	14
363	178	13
364	190	14
365	177	13
366	199	14
367	216	15
368	162	13
369	177	13
370	160	13
371	186	14
372	181	13
373	210	14
374	178	13
375	185	14
376	168	13
377	172	13
378	170	13
379	200	14
380	179	13
381	174	13
382	194	14
383	200	14
384	177	13
385	186	14
386	201	14
387	179	13
388	170	13
389	193	14
390	170	13
391	174	13
392	172	13
393	175	13
394	194	14
395	202	14
396	169	13
397	174	13
398	200	14
399	168	13
400	188	14
401	177	13
402	175	13
403	161	13
404	155	12
405	180	13
406	151	12
407	183	14
408	159	13
409	177	13
410	193	14
411	175	13
412	198	14
413	198	14
414	166	13
415	173	13
416	198	14
417	187	14
418	183	14
419	192	14
420	184	14
421	169	13
422	203	14
423	198	14
424	183	14
425	176	13
426	172	13
427	180	13
428	179	13
429	182	13
430	178	13
431	179	13
432	187	14
433	196	14
434	185	14
435	185	14
436	173	13
437	197	14
438	194	14
439	164	13
440	163	13
441	205	14
442	176	13
443	172	13
444	180	13
445	176	13
446	170	13
447	189	14
448	179	13
449	172	13
450	179	13
451	193	14
452	185	14
453	185	14
454	205	14
455	180	13
456	170	13
457	202	14
458	208	14
459	185	14
460	180	13
461	174	13
462	204	14
463	202	14
464	170	13
465	196	14
466	187	14
467	197	14
468	182	13
469	190	14
470	185	14
471	184	14
472	197	14
473	183	14
474	208	14
475	208	14
476	200	14
477	194	14
478	212	15
479	183	14
480	170	13
481	192	14
482	197	14
483	168	13
484	203	14
485	212	15
486	188	14
487	187	14
488	218	15
489	201	14
490	156	12
491	184	14
492	181	13
493	168	13
494	177	13
495	206	14
496	198	14
497	171	13
498	215	15
499	217	15
500	195	14
501	224	15
502	185	14
503	204	14
504	211	15
505	214	15
506	212	15
507	175	13
508	208	14
509	204	14
510	205	14
511	187	14
512	219	15
513	207	14
514	214	15
515	210	14
516	204	14
517	222	15
518	196	14
519	198	14
520	226	15
521	198	14
522	175	13
523	195	14
524	216	15
525	222	15
526	203	14
527	243	16
528	202	14
529	216	15
530	200	14
531	231	15
532	203	14
533	222	15
534	207	14
535	216	15
536	207	14
537	213	15
538	200	14
539	193	14
540	201	14
541	201	14
542	213	15
543	214	15
544	197	14
545	218	15
546	225	15
547	229	15
548	217	15
549	223	15
550	211	15
551	224	15
552	216	15
553	223	15
554	228	15
555	215	15
556	217	15
557	211	15
558	199	14
559	245	16
560	235	15
561	229	15
562	235	15
563	236	15
564	218	15
565	227	15
566	210	14
567	250	16
568	226	15
569	239	15
570	220	15
