0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	1	1
9	38	6
10	59	8
11	55	7
12	69	8
13	61	8
14	69	8
15	71	8
16	97	10
17	126	11
18	116	11
19	109	10
20	83	9
21	100	10
22	70	8
23	71	8
24	68	8
25	64	8
26	55	7
27	70	8
28	69	8
29	70	8
30	85	9
31	82	9
32	92	10
33	83	9
34	103	10
35	108	10
36	85	9
37	118	11
38	107	10
39	134	12
40	103	10
41	119	11
42	118	11
43	148	12
44	135	12
45	142	12
46	164	13
47	154	12
48	175	13
49	163	13
50	160	13
51	179	13
52	174	13
53	171	13
54	131	11
55	152	12
56	140	12
57	153	12
58	145	12
59	130	11
60	152	12
61	152	12
62	153	12
63	156	12
64	126	11
65	116	11
66	156	12
67	140	12
68	128	11
69	137	12
70	136	12
71	130	11
72	136	12
73	131	11
74	141	12
75	118	11
76	125	11
77	146	12
78	141	12
79	117	11
80	139	12
81	123	11
82	131	11
83	145	12
84	126	11
85	112	11
86	136	12
87	137	12
88	105	10
89	114	11
90	158	13
91	129	11
92	131	11
93	141	12
94	144	12
95	104	10
96	133	12
97	126	11
98	122	11
99	119	11
100	106	10
101	117	11
102	116	11
103	108	10
104	116	11
105	121	11
106	127	11
107	133	12
108	106	10
109	132	11
110	108	10
111	103	10
112	108	10
113	132	11
114	145	12
115	122	11
116	123	11
117	118	11
118	136	12
119	130	11
120	146	12
121	142	12
122	155	12
123	121	11
124	160	13
125	138	12
126	135	12
127	145	12
128	139	12
129	143	12
130	141	12
131	132	11
132	130	11
133	151	12
134	133	12
135	133	12
136	129	11
137	138	12
138	133	12
139	102	10
140	111	11
141	109	10
142	109	10
143	115	11
144	103	10
145	89	9
146	100	10
147	100	10
148	118	11
149	85	9
150	96	10
151	103	10
152	102	10
153	91	10
154	96	10
155	100	10
156	75	9
157	116	11
158	102	10
159	95	10
160	75	9
161	88	9
162	83	9
163	95	10
164	57	8
165	104	10
166	75	9
167	95	10
168	85	9
169	87	9
170	78	9
171	91	10
172	67	8
173	72	8
174	75	9
175	86	9
176	88	9
177	72	8
178	66	8
179	59	8
180	80	9
181	67	8
182	70	8
183	82	9
184	78	9
185	86	9
186	80	9
187	81	9
188	69	8
189	67	8
190	54	7
191	68	8
192	66	8
193	68	8
194	66	8
195	57	8
196	46	7
197	70	8
198	67	8
199	78	9
200	51	7
201	50	7
202	61	8
203	59	8
204	50	7
205	49	7
206	55	7
207	54	7
208	46	7
209	71	8
210	58	8
211	56	7
212	52	7
213	57	8
214	44	7
215	44	7
216	67	8
217	60	8
218	51	7
219	62	8
220	54	7
221	45	7
222	34	6
223	44	7
224	55	7
225	59	8
226	62	8
227	58	8
228	50	7
229	50	7
230	50	7
231	43	7
232	47	7
233	57	8
234	44	7
235	49	7
236	48	7
237	57	8
238	43	7
239	38	6
240	44	7
241	39	6
242	48	7
243	55	7
244	43	7
245	64	8
246	61	8
247	39	6
248	46	7
249	47	7
250	63	8
251	37	6
252	37	6
253	41	6
254	49	7
255	56	7
256	44	7
257	41	6
258	55	7
259	55	7
260	46	7
261	43	7
262	58	8
263	44	7
264	50	7
265	56	7
266	52	7
267	46	7
268	55	7
269	47	7
270	47	7
271	36	6
272	61	8
273	45	7
274	45	7
275	38	6
276	59	8
277	52	7
278	47	7
279	54	7
280	56	7
281	55	7
282	38	6
283	51	7
284	38	6
285	54	7
286	46	7
287	51	7
288	51	7
289	45	7
290	41	6
291	44	7
292	43	7
293	38	6
294	38	6
295	37	6
296	33	6
297	32	6
298	34	6
299	30	5
300	28	5
301	37	6
302	33	6
303	35	6
304	22	5
305	29	5
306	30	5
307	28	5
308	28	5
309	27	5
310	18	4
311	28	5
312	21	5
313	23	5
314	17	4
315	22	5
316	18	4
317	27	5
318	17	4
319	21	5
320	25	5
321	20	4
322	21	5
323	17	4
324	21	5
325	23	5
326	26	5
327	18	4
328	16	4
329	13	4
330	15	4
331	25	5
332	17	4
333	21	5
334	20	4
335	10	3
336	20	4
337	20	4
338	19	4
339	19	4
340	19	4
341	12	3
342	16	4
343	19	4
344	18	4
345	18	4
346	26	5
347	15	4
348	15	4
349	16	4
350	24	5
351	23	5
352	14	4
353	16	4
354	16	4
355	20	4
356	15	4
357	28	5
358	17	4
359	16	4
360	19	4
361	19	4
362	13	4
363	16	4
364	13	4
365	19	4
366	26	5
367	19	4
368	16	4
369	19	4
370	17	4
371	16	4
372	20	4
373	16	4
374	16	4
375	20	4
376	27	5
377	23	5
378	18	4
379	22	5
380	17	4
381	20	4
382	17	4
383	18	4
384	15	4
385	16	4
386	19	4
387	15	4
388	30	5
389	31	6
390	26	5
391	25	5
392	26	5
393	30	5
394	51	7
395	44	7
396	46	7
397	57	8
398	73	9
399	60	8
400	79	9
401	82	9
402	92	10
403	100	10
404	129	11
405	129	11
406	134	12
407	138	12
408	144	12
409	185	14
410	200	14
411	198	14
412	195	14
413	231	15
414	220	15
415	236	15
416	231	15
417	246	16
418	261	16
419	232	15
420	232	15
421	229	15
422	239	15
423	210	14
424	191	14
425	196	14
426	187	14
427	187	14
428	141	12
429	125	11
430	122	11
431	114	11
432	104	10
433	111	11
434	88	9
435	86	9
436	59	8
437	58	8
438	58	8
439	36	6
440	29	5
441	25	5
442	21	5
443	16	4
444	12	3
445	15	4
446	6	2
447	7	3
448	8	3
449	3	2
450	7	3
451	4	2
452	7	3
453	2	1
454	4	2
455	1	1
456	1	1
457	2	1
458	3	2
459	1	1
460	4	2
461	0	0
462	2	1
463	1	1
464	1	1
465	5	2
466	1	1
467	2	1
468	3	2
469	0	0
470	3	2
471	0	0
472	1	1
473	4	2
474	2	1
475	5	2
476	2	1
477	2	1
478	1	1
479	2	1
480	6	2
481	1	1
482	1	1
483	1	1
484	1	1
485	0	0
486	2	1
487	1	1
488	3	2
489	0	0
490	0	0
491	4	2
492	1	1
493	1	1
494	1	1
495	1	1
496	1	1
497	4	2
498	0	0
499	1	1
500	0	0
501	1	1
502	2	1
503	2	1
504	0	0
505	1	1
506	1	1
507	2	1
508	1	1
509	1	1
510	3	2
511	2	1
512	1	1
513	3	2
514	3	2
515	1	1
516	1	1
517	2	1
518	0	0
519	3	2
520	0	0
521	0	0
522	2	1
523	1	1
524	4	2
525	3	2
526	1	1
527	0	0
528	3	2
529	2	1
530	2	1
531	2	1
532	3	2
533	1	1
534	1	1
535	1	1
536	3	2
537	1	1
538	0	0
539	1	1
540	1	1
541	1	1
542	1	1
543	1	1
544	1	1
545	4	2
546	4	2
547	0	0
548	1	1
549	0	0
550	3	2
551	0	0
552	1	1
553	0	0
554	0	0
555	1	1
556	2	1
557	0	0
558	1	1
559	2	1
560	5	2
561	2	1
562	0	0
563	2	1
564	3	2
565	2	1
566	2	1
567	3	2
568	1	1
569	4	2
570	1	1
571	1	1
572	1	1
