0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	3
9	48
10	69
11	70
12	76
13	82
14	83
15	93
16	143
17	157
18	143
19	152
20	115
21	91
22	84
23	88
24	116
25	89
26	104
27	93
28	97
29	107
30	85
31	107
32	92
33	101
34	118
35	113
36	117
37	131
38	117
39	138
40	118
41	125
42	135
43	144
44	163
45	151
46	153
47	166
48	185
49	221
50	194
51	211
52	176
53	182
54	176
55	170
56	168
57	179
58	171
59	165
60	158
61	171
62	153
63	169
64	170
65	132
66	148
67	166
68	133
69	166
70	156
71	142
72	162
73	162
74	168
75	160
76	157
77	145
78	149
79	159
80	136
81	147
82	165
83	147
84	145
85	145
86	140
87	140
88	127
89	163
90	160
91	161
92	145
93	122
94	132
95	153
96	149
97	128
98	149
99	152
100	167
101	131
102	150
103	126
104	138
105	143
106	126
107	123
108	128
109	154
110	132
111	158
112	145
113	129
114	142
115	130
116	152
117	149
118	156
119	171
120	176
121	170
122	212
123	175
124	160
125	172
126	158
127	168
128	162
129	192
130	170
131	171
132	160
133	151
134	164
135	163
136	166
137	158
138	151
139	155
140	109
141	155
142	136
143	132
144	135
145	146
146	149
147	142
148	143
149	115
150	109
151	122
152	130
153	114
154	128
155	120
156	133
157	122
158	129
159	118
160	114
161	123
162	129
163	119
164	123
165	113
166	110
167	116
168	107
169	109
170	104
171	85
172	112
173	106
174	116
175	96
176	104
177	117
178	106
179	98
180	94
181	107
182	102
183	97
184	105
185	104
186	104
187	99
188	87
189	90
190	96
191	88
192	75
193	97
194	84
195	108
196	82
197	97
198	84
199	95
200	85
201	95
202	92
203	96
204	79
205	83
206	94
207	89
208	81
209	84
210	82
211	83
212	84
213	104
214	88
215	88
216	76
217	91
218	88
219	82
220	80
221	68
222	80
223	97
224	92
225	77
226	78
227	96
228	67
229	85
230	86
231	82
232	92
233	86
234	74
235	87
236	72
237	76
238	77
239	83
240	76
241	78
242	75
243	71
244	67
245	82
246	85
247	76
248	69
249	72
250	73
251	64
252	64
253	67
254	92
255	74
256	82
257	76
258	74
259	87
260	84
261	86
262	77
263	87
264	65
265	79
266	77
267	85
268	81
269	94
270	82
271	87
272	70
273	76
274	64
275	79
276	79
277	73
278	75
279	73
280	76
281	66
282	90
283	81
284	88
285	59
286	62
287	72
288	75
289	69
290	73
291	59
292	62
293	56
294	74
295	70
296	52
297	52
298	44
299	36
300	44
301	47
302	33
303	40
304	38
305	39
306	34
307	34
308	31
309	22
310	46
311	37
312	31
313	31
314	27
315	20
316	34
317	30
318	27
319	25
320	18
321	12
322	19
323	33
324	32
325	19
326	17
327	21
328	15
329	13
330	22
331	16
332	21
333	14
334	24
335	15
336	27
337	18
338	20
339	8
340	10
341	20
342	14
343	11
344	11
345	13
346	15
347	11
348	13
349	21
350	15
351	15
352	11
353	12
354	21
355	14
356	14
357	15
358	9
359	15
360	10
361	13
362	11
363	8
364	17
365	17
366	14
367	9
368	13
369	22
370	10
371	8
372	11
373	12
374	20
375	10
376	17
377	13
378	16
379	20
380	14
381	9
382	19
383	11
384	17
385	24
386	16
387	19
388	21
389	24
390	21
391	30
392	41
393	43
394	49
395	56
396	56
397	73
398	94
399	103
400	85
401	135
402	112
403	151
404	180
405	195
406	195
407	258
408	267
409	286
410	302
411	311
412	318
413	344
414	358
415	376
416	393
417	381
418	414
419	428
420	409
421	432
422	389
423	414
424	351
425	364
426	349
427	327
428	292
429	274
430	284
431	241
432	220
433	175
434	172
435	162
436	136
437	109
438	90
439	69
440	51
441	60
442	37
443	32
444	28
445	23
446	16
447	16
448	14
449	9
450	7
451	9
452	4
453	4
454	4
455	5
456	4
457	2
458	1
459	1
460	3
461	4
462	1
463	3
464	1
465	3
466	2
467	2
468	1
469	2
470	0
471	2
472	3
473	0
474	4
475	3
476	1
477	1
478	3
479	3
480	4
481	4
482	3
483	0
484	0
485	3
486	1
487	0
488	3
489	2
490	1
491	2
492	3
493	3
494	2
495	2
496	1
497	1
498	2
499	3
500	1
