0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	36
10	54
11	53
12	80
13	52
14	56
15	110
16	105
17	139
18	160
19	125
20	122
21	86
22	95
23	80
24	76
25	76
26	71
27	63
28	81
29	89
30	96
31	97
32	108
33	83
34	109
35	106
36	100
37	108
38	123
39	119
40	134
41	121
42	131
43	112
44	149
45	135
46	156
47	163
48	153
49	173
50	192
51	179
52	163
53	170
54	155
55	159
56	156
57	145
58	154
59	169
60	142
61	132
62	149
63	150
64	138
65	149
66	139
67	141
68	151
69	141
70	127
71	135
72	149
73	130
74	140
75	130
76	122
77	135
78	143
79	149
80	153
81	135
82	126
83	128
84	142
85	122
86	127
87	126
88	129
89	132
90	130
91	121
92	109
93	111
94	139
95	119
96	141
97	128
98	116
99	138
100	136
101	131
102	119
103	124
104	118
105	116
106	118
107	135
108	128
109	109
110	121
111	109
112	120
113	106
114	141
115	116
116	139
117	142
118	148
119	127
120	159
121	154
122	147
123	156
124	160
125	162
126	156
127	148
128	150
129	159
130	119
131	136
132	142
133	108
134	150
135	119
136	128
137	138
138	128
139	123
140	140
141	132
142	95
143	111
144	107
145	93
146	118
147	108
148	92
149	86
150	93
151	118
152	98
153	113
154	111
155	90
156	105
157	75
158	110
159	70
160	78
161	74
162	70
163	88
164	92
165	76
166	85
167	80
168	81
169	74
170	73
171	73
172	82
173	57
174	94
175	66
176	59
177	66
178	70
179	87
180	76
181	67
182	67
183	70
184	74
185	62
186	66
187	82
188	67
189	73
190	63
191	54
192	64
193	82
194	65
195	72
196	67
197	64
198	59
199	67
200	55
201	64
202	62
203	56
204	54
205	48
206	63
207	59
208	67
209	62
210	63
211	63
212	61
213	54
214	65
215	48
216	57
217	47
218	40
219	67
220	52
221	66
222	68
223	62
224	59
225	40
226	49
227	54
228	55
229	68
230	53
231	42
232	64
233	52
234	53
235	37
236	49
237	49
238	43
239	46
240	60
241	56
242	41
243	49
244	51
245	52
246	31
247	39
248	49
249	49
250	55
251	42
252	55
253	62
254	48
255	43
256	47
257	40
258	53
259	70
260	54
261	60
262	46
263	44
264	49
265	47
266	56
267	58
268	45
269	53
270	41
271	40
272	45
273	55
274	61
275	57
276	51
277	46
278	52
279	57
280	48
281	40
282	39
283	40
284	42
285	52
286	41
287	44
288	49
289	45
290	42
291	40
292	34
293	47
294	52
295	35
296	35
297	24
298	29
299	21
300	22
301	25
302	29
303	32
304	29
305	28
306	21
307	18
308	22
309	18
310	22
311	13
312	21
313	25
314	19
315	19
316	19
317	21
318	20
319	17
320	17
321	16
322	16
323	14
324	15
325	24
326	18
327	23
328	22
329	17
330	23
331	17
332	19
333	19
334	25
335	20
336	18
337	14
338	17
339	20
340	20
341	12
342	20
343	10
344	22
345	16
346	16
347	11
348	12
349	12
350	12
351	27
352	18
353	20
354	14
355	19
356	20
357	7
358	21
359	25
360	18
361	17
362	20
363	16
364	19
365	13
366	17
367	16
368	12
369	12
370	19
371	17
372	18
373	15
374	18
375	14
376	20
377	16
378	11
379	15
380	16
381	12
382	24
383	16
384	13
385	23
386	14
387	16
388	15
389	20
390	14
391	26
392	31
393	36
394	31
395	36
396	53
397	58
398	50
399	63
400	85
401	80
402	84
403	106
404	131
405	111
406	137
407	164
408	165
409	176
410	207
411	186
412	216
413	212
414	242
415	224
416	258
417	230
418	240
419	249
420	234
421	266
422	237
423	225
424	208
425	202
426	190
427	175
428	157
429	155
430	155
431	134
432	128
433	100
434	84
435	87
436	68
437	70
438	50
439	36
440	27
441	35
442	16
443	27
444	11
445	11
446	18
447	11
448	3
449	5
450	2
451	4
452	4
453	2
454	2
455	2
456	1
457	2
458	0
459	3
460	1
461	1
462	4
463	1
464	0
465	2
466	3
467	2
468	2
469	0
470	2
471	3
472	2
473	3
474	1
475	2
476	1
477	4
478	2
479	0
480	3
481	3
482	2
483	1
484	5
485	1
486	3
487	3
488	3
489	2
490	0
491	2
492	3
493	4
494	1
495	1
496	2
497	3
498	2
499	0
500	2
