0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	8
9	85
10	86
11	101
12	110
13	118
14	157
15	188
16	261
17	428
18	852
19	1161
20	1122
21	718
22	373
23	297
24	196
25	141
26	115
27	119
28	117
29	121
30	109
31	134
32	149
33	113
34	125
35	115
36	153
37	158
38	136
39	156
40	151
41	164
42	144
43	177
44	161
45	167
46	184
47	165
48	176
49	204
50	185
51	186
52	167
53	191
54	179
55	175
56	179
57	183
58	168
59	180
60	176
61	186
62	184
63	170
64	180
65	160
66	182
67	152
68	168
69	167
70	149
71	162
72	178
73	169
74	173
75	190
76	155
77	166
78	195
79	185
80	171
81	161
82	178
83	163
84	176
85	161
86	161
87	173
88	168
89	165
90	154
91	164
92	192
93	143
94	183
95	169
96	137
97	171
98	184
99	161
100	168
101	167
102	160
103	172
104	156
105	139
106	165
107	147
108	162
109	169
110	151
111	148
112	162
113	167
114	168
115	193
116	179
117	200
118	197
119	185
120	215
121	242
122	229
123	225
124	223
125	220
126	220
127	207
128	197
129	203
130	225
131	195
132	213
133	213
134	192
135	193
136	210
137	196
138	167
139	206
140	186
141	217
142	182
143	160
144	165
145	158
146	194
147	147
148	154
149	179
150	176
151	165
152	165
153	165
154	140
155	145
156	176
157	166
158	132
159	141
160	147
161	158
162	130
163	141
164	143
165	134
166	130
167	148
168	133
169	131
170	147
171	159
172	129
173	132
174	144
175	106
176	115
177	139
178	111
179	133
180	125
181	126
182	104
183	111
184	125
185	109
186	121
187	110
188	104
189	110
190	120
191	127
192	95
193	100
194	102
195	113
196	107
197	104
198	127
199	77
200	99
201	88
202	91
203	108
204	105
205	69
206	109
207	98
208	75
209	76
210	79
211	97
212	96
213	86
214	105
215	68
216	82
217	93
218	88
219	85
220	82
221	96
222	87
223	87
224	106
225	97
226	97
227	98
228	83
229	94
230	76
231	77
232	106
233	80
234	100
235	96
236	79
237	93
238	74
239	84
240	76
241	90
242	76
243	74
244	95
245	99
246	94
247	72
248	85
249	87
250	79
251	90
252	87
253	102
254	88
255	87
256	90
257	95
258	81
259	88
260	92
261	94
262	92
263	91
264	78
265	96
266	83
267	101
268	80
269	85
270	87
271	85
272	93
273	90
274	97
275	92
276	87
277	84
278	78
279	78
280	99
281	90
282	88
283	75
284	98
285	86
286	75
287	84
288	64
289	67
290	79
291	65
292	56
293	52
294	49
295	44
296	45
297	49
298	57
299	54
300	34
301	50
302	44
303	48
304	35
305	29
306	37
307	36
308	35
309	32
310	32
311	28
312	25
313	26
314	20
315	27
316	18
317	18
318	16
319	21
320	19
321	17
322	19
323	18
324	17
325	23
326	19
327	22
328	17
329	10
330	23
331	14
332	17
333	22
334	14
335	21
336	12
337	11
338	12
339	15
340	9
341	13
342	12
343	11
344	17
345	9
346	6
347	10
348	11
349	7
350	9
351	7
352	9
353	10
354	6
355	15
356	12
357	11
358	15
359	14
360	8
361	8
362	15
363	7
364	8
365	11
366	6
367	5
368	5
369	7
370	12
371	14
372	9
373	7
374	9
375	10
376	9
377	13
378	7
379	11
380	15
381	14
382	12
383	10
384	10
385	14
386	14
387	16
388	19
389	25
390	31
391	45
392	49
393	50
394	75
395	94
396	91
397	109
398	126
399	114
400	161
401	161
402	184
403	217
404	242
405	293
406	294
407	329
408	298
409	411
410	405
411	453
412	465
413	467
414	470
415	502
416	524
417	499
418	547
419	533
420	508
421	488
422	485
423	451
424	461
425	384
426	374
427	366
428	348
429	301
430	279
431	236
432	220
433	202
434	156
435	155
436	125
437	102
438	79
439	67
440	66
441	54
442	44
443	41
444	21
445	16
446	12
447	7
448	11
449	8
450	11
451	7
452	5
453	4
454	2
455	2
456	4
457	4
458	5
459	2
460	3
461	2
462	5
463	1
464	1
465	5
466	2
467	2
468	3
469	3
470	0
471	1
472	3
473	1
474	2
475	2
476	2
477	1
478	1
479	0
480	1
481	3
482	1
483	2
484	3
485	2
486	3
487	2
488	1
489	0
490	1
491	3
492	6
493	0
494	3
495	3
496	4
497	1
498	0
499	4
500	0
