0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	2
9	51
10	39
11	61
12	64
13	64
14	66
15	95
16	124
17	138
18	141
19	134
20	110
21	99
22	79
23	69
24	75
25	85
26	86
27	80
28	66
29	82
30	98
31	102
32	104
33	86
34	120
35	92
36	122
37	120
38	143
39	131
40	127
41	107
42	135
43	116
44	122
45	135
46	160
47	168
48	189
49	163
50	175
51	185
52	169
53	152
54	139
55	150
56	149
57	179
58	156
59	146
60	180
61	152
62	154
63	155
64	143
65	176
66	173
67	153
68	154
69	144
70	140
71	152
72	136
73	134
74	168
75	128
76	159
77	131
78	122
79	132
80	157
81	134
82	139
83	137
84	166
85	141
86	147
87	151
88	124
89	143
90	140
91	138
92	127
93	148
94	115
95	153
96	153
97	140
98	127
99	144
100	128
101	112
102	125
103	129
104	137
105	128
106	112
107	139
108	137
109	140
110	113
111	134
112	127
113	146
114	112
115	105
116	107
117	165
118	154
119	145
120	163
121	169
122	161
123	143
124	158
125	162
126	173
127	155
128	160
129	162
130	145
131	154
132	168
133	151
134	155
135	132
136	142
137	127
138	135
139	122
140	122
141	121
142	141
143	118
144	143
145	118
146	129
147	107
148	113
149	141
150	122
151	115
152	116
153	121
154	110
155	115
156	116
157	94
158	93
159	115
160	110
161	94
162	104
163	119
164	98
165	91
166	84
167	90
168	86
169	99
170	109
171	68
172	95
173	83
174	90
175	114
176	89
177	96
178	89
179	82
180	99
181	73
182	97
183	75
184	73
185	93
186	81
187	72
188	92
189	90
190	86
191	78
192	80
193	80
194	77
195	73
196	79
197	76
198	60
199	52
200	78
201	70
202	68
203	60
204	58
205	54
206	66
207	76
208	75
209	83
210	76
211	66
212	51
213	61
214	67
215	76
216	66
217	74
218	68
219	68
220	72
221	70
222	49
223	79
224	57
225	55
226	69
227	62
228	58
229	62
230	69
231	66
232	56
233	54
234	56
235	61
236	57
237	53
238	53
239	67
240	49
241	69
242	54
243	65
244	64
245	58
246	70
247	72
248	60
249	61
250	64
251	62
252	75
253	57
254	59
255	64
256	70
257	57
258	64
259	70
260	61
261	49
262	63
263	57
264	58
265	51
266	61
267	58
268	76
269	57
270	63
271	68
272	54
273	62
274	61
275	51
276	68
277	54
278	72
279	50
280	61
281	59
282	65
283	53
284	63
285	52
286	46
287	47
288	49
289	56
290	38
291	65
292	39
293	41
294	42
295	39
296	39
297	41
298	40
299	35
300	30
301	35
302	28
303	27
304	28
305	32
306	31
307	24
308	33
309	30
310	27
311	24
312	21
313	23
314	20
315	25
316	21
317	22
318	26
319	19
320	29
321	26
322	22
323	20
324	15
325	21
326	33
327	13
328	24
329	24
330	17
331	20
332	15
333	15
334	12
335	19
336	25
337	19
338	15
339	23
340	20
341	13
342	19
343	12
344	18
345	10
346	18
347	13
348	18
349	16
350	19
351	23
352	15
353	12
354	17
355	16
356	15
357	18
358	14
359	12
360	16
361	14
362	11
363	13
364	15
365	19
366	10
367	8
368	16
369	14
370	20
371	11
372	17
373	19
374	20
375	21
376	14
377	16
378	23
379	17
380	19
381	17
382	19
383	23
384	17
385	15
386	22
387	21
388	16
389	25
390	28
391	24
392	31
393	40
394	50
395	45
396	50
397	56
398	86
399	69
400	88
401	97
402	112
403	143
404	122
405	154
406	168
407	193
408	218
409	215
410	232
411	222
412	247
413	268
414	282
415	282
416	278
417	286
418	331
419	323
420	339
421	294
422	285
423	286
424	290
425	257
426	264
427	223
428	219
429	200
430	187
431	185
432	155
433	116
434	153
435	109
436	102
437	82
438	61
439	65
440	55
441	34
442	29
443	23
444	20
445	24
446	9
447	14
448	14
449	4
450	6
451	4
452	1
453	3
454	1
455	2
456	2
457	3
458	3
459	0
460	1
461	2
462	6
463	1
464	2
465	1
466	1
467	2
468	6
469	2
470	0
471	2
472	2
473	0
474	2
475	2
476	2
477	2
478	2
479	1
480	0
481	1
482	2
483	0
484	1
485	2
486	0
487	6
488	2
489	1
490	1
491	0
492	0
493	0
494	2
495	3
496	5
497	2
498	1
499	1
500	0
