400	25	5
401	33	6
402	38	6
403	34	6
404	35	6
405	40	6
406	38	6
407	36	6
408	35	6
409	40	6
410	47	7
411	47	7
412	56	7
413	62	8
414	66	8
415	74	9
416	71	8
417	77	9
418	92	10
419	105	10
420	113	11
421	124	11
422	139	12
423	137	12
424	171	13
425	174	13
426	151	12
427	168	13
428	151	12
429	154	12
430	146	12
431	139	12
432	110	10
433	119	11
434	108	10
435	125	11
436	140	12
437	131	11
438	132	11
439	175	13
440	179	13
441	205	14
442	206	14
443	215	15
444	269	16
445	315	18
446	367	19
447	423	21
448	440	21
449	571	24
450	602	25
451	720	27
452	772	28
453	855	29
454	1024	32
455	1004	32
456	1048	32
457	979	31
458	1059	33
459	987	31
460	931	31
461	934	31
462	834	29
463	822	29
464	852	29
465	863	29
466	875	30
467	1093	33
468	1189	34
469	1502	39
470	1727	42
471	2096	46
472	2507	50
473	2953	54
474	3489	59
475	4257	65
476	4541	67
477	5095	71
478	5552	75
479	5868	77
480	6030	78
481	5847	76
482	5453	74
483	4987	71
484	4223	65
485	3385	58
486	2702	52
487	1944	44
488	1374	37
489	976	31
490	595	24
491	483	22
492	350	19
493	266	16
494	231	15
495	198	14
496	191	14
497	176	13
498	174	13
499	184	14
500	155	12
501	166	13
502	148	12
503	140	12
504	109	10
505	126	11
506	107	10
507	86	9
508	80	9
509	84	9
510	89	9
511	75	9
512	57	8
513	55	7
514	42	6
515	44	7
516	36	6
517	33	6
518	27	5
519	18	4
520	3	2
521	10	3
522	4	2
523	3	2
524	2	1
525	1	1
526	2	1
